,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,capcode,semantic_url,replies,images,last_modified,country,bumplimit,imagelimit,country_name,omitted_posts,omitted_images,last_replies,trip
116,174888005,,,12/11/22(Sun)06:06:15,Anonymous,,"<span class=""quote"">&gt;in western hand your historical stuffs will be more preserve-</span>",07776790871120618314,.jpg,600,314,250,130,1670756775719528,1670756775,SV7GJiLGIfYkT8LUVyChKg==,38910,0,,in-western-hand-your-historical-stuffs-will-be,6,0,1670759107,ID,0.0,0.0,Indonesia,1.0,0.0,"[{'no': 174888245, 'now': '12/11/22(Sun)06:13:25', 'name': 'Anonymous', 'com': '<a href=""#p174888028"" class=""quotelink"">&gt;&gt;174888028</a><br>our supposed important inscription is on the bong&#039;s backyard in scotland', 'time': 1670757205, 'resto': 174888005, 'country': 'ID', 'country_name': 'Indonesia'}, {'no': 174888539, 'now': '12/11/22(Sun)06:23:36', 'name': 'Anonymous', 'com': 'lmao I love westoids trying to justify their looting', 'time': 1670757816, 'resto': 174888005, 'country': 'TR', 'country_name': 'Turkey'}, {'no': 174888731, 'now': '12/11/22(Sun)06:29:24', 'name': 'Anonymous', 'com': '<a href=""#p174888245"" class=""quotelink"">&gt;&gt;174888245</a><br>link?', 'time': 1670758164, 'resto': 174888005, 'country': 'DE', 'country_name': 'Germany'}, {'no': 174889011, 'now': '12/11/22(Sun)06:37:19', 'name': 'Anonymous', 'com': '<a href=""#p174888539"" class=""quotelink"">&gt;&gt;174888539</a><br>t. entire country built on looted cities', 'time': 1670758639, 'resto': 174888005, 'country': 'NL', 'country_name': 'Netherlands'}, {'no': 174889283, 'now': '12/11/22(Sun)06:45:07', 'name': 'Anonymous', 'com': '<a href=""#p174889011"" class=""quotelink"">&gt;&gt;174889011</a><br>you don&#039;t see us justifying that shit do you? <br>but lmao people like douglass murray act as if europeans went to indies and america and africa just to spread medicine and catalogue languages', 'time': 1670759107, 'resto': 174888005, 'country': 'TR', 'country_name': 'Turkey'}]",
117,174889255,,,12/11/22(Sun)06:44:21,Anonymous,,God.. Pre-modern Flip people literally looked like Kyusyuans,01.28150163.1-1200x,.jpg,1200,785,250,163,1670759061123822,1670759061,1m2NVwTCLFu8Hes3XVJDBA==,71229,0,,god-premodern-flip-people-literally-looked-like,0,0,1670759061,KR,0.0,0.0,South Korea,,,,
118,174889073,,,12/11/22(Sun)06:38:54,Anonymous,,Do African American girls like white guys?,Ti,.jpg,638,790,201,250,1670758734117649,1670758734,t3jS9MhtQ9/Yo3GDLI6XQg==,127421,0,,do-african-american-girls-like-white-guys,3,0,1670759001,AU,0.0,0.0,Australia,,,"[{'no': 174889101, 'now': '12/11/22(Sun)06:39:40', 'name': 'Anonymous', 'com': '<a href=""#p174889073"" class=""quotelink"">&gt;&gt;174889073</a><br>shes whiter than me', 'time': 1670758780, 'resto': 174889073, 'country': 'IT', 'country_name': 'Italy'}, {'no': 174889152, 'now': '12/11/22(Sun)06:41:17', 'name': 'Anonymous', 'com': '<a href=""#p174889073"" class=""quotelink"">&gt;&gt;174889073</a><br>We have tons of girls like this here<br><br>You can take they all If you want', 'time': 1670758877, 'resto': 174889073, 'country': 'BR', 'country_name': 'Brazil'}, {'no': 174889223, 'now': '12/11/22(Sun)06:43:21', 'name': 'Anonymous', 'com': '<a href=""#p174889152"" class=""quotelink"">&gt;&gt;174889152</a><br>r..really??<br>w..wh..where.?', 'time': 1670759001, 'resto': 174889073, 'country': 'US', 'country_name': 'United States'}]",
119,174887769,,,12/11/22(Sun)05:57:52,Anonymous,,"<span class=""quote"">&gt;at a pub</span><br><span class=""quote"">&gt;want a cigarette</span><br><span class=""quote"">&gt;&quot;nope! you can&#039;t smoke inside, goy!&quot;</span><br><span class=""quote"">&gt;go outside</span><br><span class=""quote"">&gt;it&#039;s freezing, dangerous, and you might not even have your seat at the pub anymore when you get back</span><br><span class=""quote"">&gt;???</span><br>what do people think of cigarettes in your country?",cigs,.png,1500,1500,250,250,1670756272308139,1670756272,/eRiphoQIsuAyC7xVHwibg==,1783384,0,,at-a-pub,8,0,1670758886,IE,0.0,0.0,Ireland,3.0,0.0,"[{'no': 174887930, 'now': '12/11/22(Sun)06:03:50', 'name': 'Anonymous', 'com': '<a href=""#p174887769"" class=""quotelink"">&gt;&gt;174887769</a><br>I enjoy my rollies probably a bit too much, but it&#039;s difficult to stop when everybody in your social circle smokes', 'time': 1670756630, 'resto': 174887769, 'country': 'IT', 'country_name': 'Italy'}, {'no': 174887997, 'now': '12/11/22(Sun)06:06:03', 'name': 'Anonymous', 'com': '<a href=""#p174887769"" class=""quotelink"">&gt;&gt;174887769</a><br>it&#039;s only tolerated as the odd indulgence. habitual every day smokers are seen as low life scum.', 'time': 1670756763, 'resto': 174887769, 'country': 'US', 'country_name': 'United States'}, {'no': 174887998, 'now': '12/11/22(Sun)06:06:04', 'name': 'Anonymous', 'com': '<a href=""#p174887769"" class=""quotelink"">&gt;&gt;174887769</a><br>clubs and bars used to have smoking zones up until a few years ago, it was a good place to talk to people because you usually can&#039;t hear shit inside, now you have to leave the property and get back in line to enter, it kinda killed the whole thing', 'time': 1670756764, 'resto': 174887769, 'country': 'SE', 'country_name': 'Sweden'}, {'no': 174888306, 'now': '12/11/22(Sun)06:15:26', 'name': 'Anonymous', 'com': '<a href=""#p174887769"" class=""quotelink"">&gt;&gt;174887769</a><br>almost everyone is a smoker it seems<br>im just an oddball who only smokes when he drinks and I seem to be the only one theyre all either no smokers<br>daily smokers', 'time': 1670757326, 'resto': 174887769, 'country': 'FR', 'country_name': 'France'}, {'no': 174889154, 'now': '12/11/22(Sun)06:41:26', 'name': 'Anonymous', 'com': 'I don&#039;t go to pubs and i don&#039;t smoke', 'time': 1670758886, 'resto': 174887769, 'country': 'RO', 'country_name': 'Romania'}]",
120,174887499,,,12/11/22(Sun)05:49:05,Anonymous,,"<span class=""quote"">&gt;walking in a narrow slightly secluded street</span><br><span class=""quote"">&gt;there is a woman walking in front of me</span><br><span class=""quote"">&gt;group of chamar blue collar wage labourers walk by blatantly eye raping the woman top to bottom</span><br>i&#039;m as incelic as they come yet i still feel bad for the women in my cunt who have to endure rapey pajeets everyday checking them out who would have their way with them if the circumstances were ever so slightly different.",1663180377032190,.jpg,649,527,250,203,1670755745967034,1670755745,cxn27rqymzRcKo/niIeIBQ==,68052,0,,walking-in-a-narrow-slightly-secluded-street,2,0,1670758850,IN,0.0,0.0,India,,,"[{'no': 174887564, 'now': '12/11/22(Sun)05:51:28', 'name': 'Anonymous', 'com': '<a href=""#p174887499"" class=""quotelink"">&gt;&gt;174887499</a><br>what do i say to an Indian MILF to make her instantly fall in love with me?', 'time': 1670755888, 'resto': 174887499, 'country': 'US', 'country_name': 'United States'}, {'no': 174889137, 'now': '12/11/22(Sun)06:40:50', 'name': 'Anonymous', 'com': '<a href=""#p174887564"" class=""quotelink"">&gt;&gt;174887564</a><br>show bob and vagene', 'time': 1670758850, 'resto': 174887499, 'country': 'IT', 'country_name': 'Italy'}]",
121,174888192,,,12/11/22(Sun)06:11:41,Anonymous,,.,you8wci1y7x51,.jpg,1046,968,250,231,1670757101357583,1670757101,EcpXQTia1RCfvhvzFpHdXw==,91514,0,,,5,0,1670758819,PL,0.0,0.0,Poland,,,"[{'no': 174888232, 'now': '12/11/22(Sun)06:13:11', 'name': 'Anonymous', 'com': '<a href=""#p174888192"" class=""quotelink"">&gt;&gt;174888192</a><br>Only Switzerland and Norway are richer than the poorest American state, Mississippi', 'time': 1670757191, 'resto': 174888192, 'country': 'FR', 'country_name': 'France'}, {'no': 174888293, 'now': '12/11/22(Sun)06:14:59', 'name': 'Anonymous', 'com': '<a href=""#p174888232"" class=""quotelink"">&gt;&gt;174888232</a><br>But you get<br><span class=""quote"">&gt;paid time off</span><br><span class=""quote"">&gt;paid vacation </span><br><span class=""quote"">&gt;paid paternity / maternity leave</span><br><span class=""quote"">&gt;free healthcare</span><br><span class=""quote"">&gt;free college</span><br><span class=""quote"">&gt;free public transit </span><br><span class=""quote"">&gt;healthy homemade food</span><br><span class=""quote"">&gt;no school shootings</span><br>I fucking suffer', 'time': 1670757299, 'resto': 174888192, 'country': 'US', 'country_name': 'United States'}, {'no': 174889016, 'now': '12/11/22(Sun)06:37:28', 'name': 'Anonymous', 'com': '<a href=""#p174888192"" class=""quotelink"">&gt;&gt;174888192</a><br>An American can come up with all the slurs to try to insult you<br>But you can insult them by just calling them American', 'time': 1670758648, 'resto': 174888192, 'country': 'SA', 'country_name': 'Saudi Arabia'}, {'no': 174889060, 'now': '12/11/22(Sun)06:38:41', 'name': 'Anonymous', 'com': '<a href=""#p174889016"" class=""quotelink"">&gt;&gt;174889016</a><br>You&#039;re literally a Yahudi Barbarian.', 'time': 1670758721, 'resto': 174888192, 'country': 'DK', 'country_name': 'Denmark'}, {'no': 174889121, 'now': '12/11/22(Sun)06:40:19', 'name': 'Anonymous', 'com': '<a href=""#p174888232"" class=""quotelink"">&gt;&gt;174888232</a><br><span class=""quote"">&gt;believing American propaganda</span><br>LMAO', 'time': 1670758819, 'resto': 174888192, 'country': 'RS', 'country_name': 'Serbia'}]",
122,174884612,,,12/11/22(Sun)03:21:05,Anonymous,,"<span class=""quote"">&gt;Arab qt from incelpals called me white and said all Europeans are the same</span>",F8A07345-0412-4F40-9ED6-C2D6A093C899,.jpg,600,600,250,250,1670746865850581,1670746865,5HGcw4jtm7ea68oJmMf5Og==,74230,0,,arab-qt-from-incelpals-called-me-white-and-said,19,1,1670758769,HU,0.0,0.0,Hungary,14.0,1.0,"[{'no': 174888691, 'now': '12/11/22(Sun)06:28:18', 'name': 'Anonymous', 'com': '<a href=""#p174884612"" class=""quotelink"">&gt;&gt;174884612</a><br><a href=""#p174884686"" class=""quotelink"">&gt;&gt;174884686</a><br>Chinks', 'time': 1670758098, 'resto': 174884612, 'country': 'PL', 'country_name': 'Poland'}, {'no': 174888718, 'now': '12/11/22(Sun)06:29:09', 'name': 'Anonymous', 'com': '<a href=""#p174886146"" class=""quotelink"">&gt;&gt;174886146</a><br>No. We&#039;re Turks, not some weak whiteoids.', 'time': 1670758149, 'resto': 174884612, 'country': 'RS', 'country_name': 'Serbia'}, {'no': 174889033, 'now': '12/11/22(Sun)06:37:51', 'name': 'Anonymous', 'com': '<a href=""#p174888718"" class=""quotelink"">&gt;&gt;174888718</a><br><br>you&#039;re the poor cunts that live so deep in sectarian civil war shitholes that Syrian refugees won&#039;t even stop there voluntarily', 'time': 1670758671, 'resto': 174884612, 'country': 'AU', 'country_name': 'Australia'}, {'no': 174889065, 'now': '12/11/22(Sun)06:38:47', 'name': 'Anonymous', 'com': '<a href=""#p174889033"" class=""quotelink"">&gt;&gt;174889033</a><br>Still not white. Your point?', 'time': 1670758727, 'resto': 174884612, 'country': 'RS', 'country_name': 'Serbia'}, {'no': 174889093, 'now': '12/11/22(Sun)06:39:29', 'name': 'Anonymous', 'com': '<a href=""#p174884612"" class=""quotelink"">&gt;&gt;174884612</a><br>t. Hans &quot;Atilla&quot; Nemeth<br>100% pure descendant of Almos and Arpad<br>Totally not schwabian or anything like that', 'time': 1670758769, 'resto': 174884612, 'country': 'RO', 'country_name': 'Romania'}]",
123,174889062,,,12/11/22(Sun)06:38:42,Anonymous,The People&#039;s Republic of China (PRC),,PRC,.jpg,1920,1200,250,156,1670758722469161,1670758722,tyutn28u+PftlNmy81kJZg==,53770,0,,the-peoples-republic-of-china-prc,0,0,1670758722,TH,0.0,0.0,Thailand,,,,
124,174886559,,,12/11/22(Sun)05:10:58,Anonymous,,Brazil vs. Sweden (1958 Final) Full match (Boring as fuck; slow as fuck; defenders dont run)<br><br>https://m.youtube.com/watch?v=kjWe7<wbr>ATSjPU,Screenshot_20221211-051736-1,.jpg,540,673,200,250,1670753458559490,1670753458,CPLR+LnZMzhBXO8AYUAT7Q==,199509,0,,brazil-vs-sweden-1958-final-full-match-boring-as,3,2,1670758656,BR,0.0,0.0,Brazil,,,"[{'no': 174886809, 'now': '12/11/22(Sun)05:22:23', 'name': 'Anonymous', 'com': 'We will eat all of your bananas', 'filename': '1647663393893', 'ext': '.jpg', 'w': 528, 'h': 770, 'tn_w': 85, 'tn_h': 125, 'tim': 1670754143410977, 'time': 1670754143, 'md5': 'EYB77zypUV8Y3kS1dVR9SQ==', 'fsize': 104198, 'resto': 174886559, 'country': 'SE', 'country_name': 'Sweden'}, {'no': 174888210, 'now': '12/11/22(Sun)06:12:19', 'name': 'Anonymous', 'com': '<a href=""#p174886809"" class=""quotelink"">&gt;&gt;174886809</a>', 'filename': '1648369510739', 'ext': '.gif', 'w': 150, 'h': 150, 'tn_w': 125, 'tn_h': 125, 'tim': 1670757139023204, 'time': 1670757139, 'md5': 'aoxfkiAy5aJn87n/AuXAfw==', 'fsize': 34348, 'resto': 174886559, 'country': 'NZ', 'country_name': 'New Zealand'}, {'no': 174889022, 'now': '12/11/22(Sun)06:37:36', 'name': 'Anonymous', 'com': '<a href=""#p174886559"" class=""quotelink"">&gt;&gt;174886559</a><br>Bananm', 'time': 1670758656, 'resto': 174886559, 'country': 'BR', 'country_name': 'Brazil'}]",
125,174886269,,,12/11/22(Sun)04:59:13,Anonymous,,will Taiwan exist in 20 years?,Taiwan-map-features-locator,.png,1600,1326,250,207,1670752753155009,1670752753,Mn4qwq4NuXR6gt04O0xzjw==,308157,0,,will-taiwan-exist-in-20-years,17,9,1670758654,SE,0.0,0.0,Sweden,12.0,7.0,"[{'no': 174888759, 'now': '12/11/22(Sun)06:30:15', 'name': 'Anonymous', 'com': 'Yeah, naval invasions are REALLY hard', 'time': 1670758215, 'resto': 174886269, 'country': 'GB', 'country_name': 'United Kingdom'}, {'no': 174888760, 'now': '12/11/22(Sun)06:30:17', 'name': 'Anonymous', 'com': '<a href=""#p174886269"" class=""quotelink"">&gt;&gt;174886269</a><br>No<br>There will however be a Republic of China', 'filename': 'Republic of China', 'ext': '.jpg', 'w': 718, 'h': 528, 'tn_w': 125, 'tn_h': 91, 'tim': 1670758217271714, 'time': 1670758217, 'md5': '65gV0GECnsmWVj7+eDRWow==', 'fsize': 57811, 'resto': 174886269, 'country': 'PL', 'country_name': 'Poland'}, {'no': 174888778, 'now': '12/11/22(Sun)06:30:46', 'name': 'Anonymous', 'com': '<a href=""#p174888600"" class=""quotelink"">&gt;&gt;174888600</a>', 'filename': 'i797978', 'ext': '.jpg', 'w': 1300, 'h': 954, 'tn_w': 125, 'tn_h': 91, 'tim': 1670758246610954, 'time': 1670758246, 'md5': 'AfjIjBIlkwUTlUUOqoFVPg==', 'fsize': 175364, 'resto': 174886269, 'country': 'KR', 'country_name': 'South Korea'}, {'no': 174888830, 'now': '12/11/22(Sun)06:32:05', 'name': 'Anonymous', 'com': 'There’s no taiwan. <br>There’s no island north of us aside from Japan.<br><br>t. I’ve been in the northern most tip pf my island.', 'time': 1670758325, 'resto': 174886269, 'country': 'PH', 'country_name': 'Philippines'}, {'no': 174889021, 'now': '12/11/22(Sun)06:37:34', 'name': 'Anonymous', 'com': 'West abandons taiwan, ccp takes it, in 20 years ccp falls, somewhat of RoC will be formed everywhere. <br>Taiwan will win.<br><br>With rise of globohomo influence, regimes of China, Russia, Iran and others will fall eventually because the boomers who support them and boomers who leading them, eventually die out.', 'time': 1670758654, 'resto': 174886269, 'country': 'RU', 'country_name': 'Russian Federation'}]",
126,174884975,,,12/11/22(Sun)03:45:51,Anonymous,,Kosovo is part of Serbia<br>Taiwan is part of China<br>Donetsk is part of Russia<br>Luhansk is part of Russia<br>Kherson is part of Russia<br>Zaporizhzhia is part of Russia,1670539680920,.png,940,1004,234,250,1670748351641398,1670748351,drurSZLcyErwTGbIUI5a8w==,780906,0,,kosovo-is-part-of-serbia,38,3,1670758622,SE,0.0,0.0,Sweden,33.0,2.0,"[{'no': 174887114, 'now': '12/11/22(Sun)05:35:17', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;Rights.</span><br>Who cares, If you can defend at it and shoot whoever is trying to take it, it&#039;s a country.<br><br>So by my logic.<br>Kosovo is a country.<br>Russhit regions of Ukraine will be part of Russia if they win.<br>ROC is still it&#039;s own government from beijing.<br><br>etc etc etc', 'time': 1670754917, 'resto': 174884975, 'country': 'AU', 'country_name': 'Australia'}, {'no': 174888425, 'now': '12/11/22(Sun)06:19:50', 'name': 'Anonymous', 'com': '<a href=""#p174887114"" class=""quotelink"">&gt;&gt;174887114</a><br>chad', 'time': 1670757590, 'resto': 174884975, 'country': 'DZ', 'country_name': 'Algeria'}, {'no': 174888887, 'now': '12/11/22(Sun)06:33:57', 'name': 'Anonymous', 'com': '<a href=""#p174884975"" class=""quotelink"">&gt;&gt;174884975</a><br>maybe you shouldnt have invited a bunch of albanians into SERBIAN land<br><br>btw i bet 10 euros OP is a serbian nationalist who moved to sweden', 'time': 1670758437, 'resto': 174884975, 'country': 'PH', 'country_name': 'Philippines'}, {'no': 174888954, 'now': '12/11/22(Sun)06:35:57', 'name': 'Anonymous', 'com': '<a href=""#p174885342"" class=""quotelink"">&gt;&gt;174885342</a><br>Post Kherson, pido.', 'filename': 'pido (3)', 'ext': '.png', 'w': 652, 'h': 226, 'tn_w': 125, 'tn_h': 43, 'tim': 1670758557312382, 'time': 1670758557, 'md5': 'T8PNbQf+xKAsbaIEgDBrbA==', 'fsize': 106396, 'resto': 174884975, 'country': 'UA', 'country_name': 'Ukraine'}, {'no': 174889004, 'now': '12/11/22(Sun)06:37:02', 'name': 'Anonymous', 'com': '<a href=""#p174884975"" class=""quotelink"">&gt;&gt;174884975</a><br>These positions are not consistent <br>If you believe Kosovo is Serbia you believe crimea is ukraine', 'time': 1670758622, 'resto': 174884975, 'country': 'GB', 'country_name': 'United Kingdom'}]",
127,174888047,,,12/11/22(Sun)06:07:35,Anonymous,,I am liking the Southeast Asian representation in video games these days. Are you excited to see a Filipino BVLL bang Hogwart girls?,Filipino,.jpg,1711,1359,250,198,1670756855583909,1670756855,60AKt94WY7kJHLMOAST4ZA==,258876,0,,i-am-liking-the-southeast-asian-representation-in,7,2,1670758598,PH,0.0,0.0,Philippines,2.0,0.0,"[{'no': 174888278, 'now': '12/11/22(Sun)06:14:24', 'name': 'Anonymous', 'com': '<a href=""#p174888174"" class=""quotelink"">&gt;&gt;174888174</a><br>More like his brother with the white gf', 'time': 1670757264, 'resto': 174888047, 'country': 'PH', 'country_name': 'Philippines'}, {'no': 174888300, 'now': '12/11/22(Sun)06:15:13', 'name': 'Anonymous', 'com': 'I would hate being used as a token for american race politics', 'time': 1670757313, 'resto': 174888047, 'country': 'FR', 'country_name': 'France'}, {'no': 174888357, 'now': '12/11/22(Sun)06:17:19', 'name': 'Anonymous', 'com': 'imagine caring what politics says while playing videogames.', 'time': 1670757439, 'resto': 174888047, 'country': 'MX', 'country_name': 'Mexico'}, {'no': 174888396, 'now': '12/11/22(Sun)06:18:36', 'name': 'Anonymous', 'filename': '1669950217896340', 'ext': '.webm', 'w': 576, 'h': 1024, 'tn_w': 70, 'tn_h': 125, 'tim': 1670757516815319, 'time': 1670757516, 'md5': 'c8pqJxgeb82odn8Su9fn0Q==', 'fsize': 2415133, 'resto': 174888047, 'country': 'MX', 'country_name': 'Mexico'}, {'no': 174888984, 'now': '12/11/22(Sun)06:36:38', 'name': 'Anonymous', 'com': '<a href=""#p174888396"" class=""quotelink"">&gt;&gt;174888396</a><br>Evidence shows AMWF hapas make the sexiest offsprings', 'filename': 'FF3NUPRXEAUIpvO', 'ext': '.png', 'w': 640, 'h': 800, 'tn_w': 100, 'tn_h': 125, 'tim': 1670758598705733, 'time': 1670758598, 'md5': '5MXj9QGvs8DQtxrPzA1cWw==', 'fsize': 711034, 'resto': 174888047, 'country': 'PH', 'country_name': 'Philippines'}]",
128,174888956,,,12/11/22(Sun)06:36:02,Anonymous,/Bra/ fio brasileiro,"Escutem<br>Corre a bola<br>Jogam todos na França<br>Mas são todos de Angola<br>São papa travecos como o puto do Mbappe<br>Sua mãe argelina, seu pai camaronês<br>Mas no documento <br>Nacionalidade francês!!",images (40),.jpg,220,164,220,164,1670758562108448,1670758562,70HNv8PXvJkzuUn1YmgRLw==,4726,0,,bra-fio-brasileiro,0,0,1670758562,BR,0.0,0.0,Brazil,,,,
129,174888551,,,12/11/22(Sun)06:24:03,Anonymous,,do you binge eat and throw it all up in your country,asdfasdfasdf,.jpg,1061,1500,176,250,1670757843777861,1670757843,XSkeq43OySQ0g9I9zSzlNg==,153823,0,,do-you-binge-eat-and-throw-it-all-up-in-your,5,0,1670758520,US,0.0,0.0,United States,,,"[{'no': 174888605, 'now': '12/11/22(Sun)06:25:33', 'name': 'Anonymous', 'com': '<a href=""#p174888551"" class=""quotelink"">&gt;&gt;174888551</a><br>meds now', 'time': 1670757933, 'resto': 174888551, 'country': 'AU', 'country_name': 'Australia'}, {'no': 174888611, 'now': '12/11/22(Sun)06:25:49', 'name': 'Anonymous', 'com': '<a href=""#p174888551"" class=""quotelink"">&gt;&gt;174888551</a><br>post tits or gtfo', 'time': 1670757949, 'resto': 174888551, 'country': 'PT', 'country_name': 'Portugal'}, {'no': 174888696, 'now': '12/11/22(Sun)06:28:32', 'name': 'Anonymous', 'com': '<a href=""#p174888551"" class=""quotelink"">&gt;&gt;174888551</a><br>ywnbam', 'time': 1670758112, 'resto': 174888551, 'country': 'US', 'country_name': 'United States'}, {'no': 174888774, 'now': '12/11/22(Sun)06:30:43', 'name': 'Anonymous', 'com': '<a href=""#p174888551"" class=""quotelink"">&gt;&gt;174888551</a><br>u are not cute', 'time': 1670758243, 'resto': 174888551, 'country': 'FI', 'country_name': 'Finland'}, {'no': 174888932, 'now': '12/11/22(Sun)06:35:20', 'name': 'Anonymous', 'com': '<a href=""#p174888551"" class=""quotelink"">&gt;&gt;174888551</a><br>No I poop it all out', 'time': 1670758520, 'resto': 174888551, 'country': 'US', 'country_name': 'United States'}]",
130,174888652,,,12/11/22(Sun)06:26:55,Anonymous,,"When you call someone a dog <br><br><span class=""quote"">&gt;Whole world takes it as being called a subservient animal </span><br><span class=""quote"">&gt;Americans take it as a term of endearment </span><br><br>Why are they such dogs?",775,.jpg,960,960,250,250,1670758015297348,1670758015,qtm7fLBvYB0kSFlM0uhCMw==,188272,0,,when-you-call-someone-a-dog,3,0,1670758511,MK,0.0,0.0,Macedonia,,,"[{'no': 174888869, 'now': '12/11/22(Sun)06:33:29', 'name': 'Anonymous', 'com': '<a href=""#p174888652"" class=""quotelink"">&gt;&gt;174888652</a><br>bcuz ur a pusy', 'time': 1670758409, 'resto': 174888652, 'country': 'US', 'country_name': 'United States'}, {'no': 174888918, 'now': '12/11/22(Sun)06:34:50', 'name': 'Anonymous', 'com': '<a href=""#p174888652"" class=""quotelink"">&gt;&gt;174888652</a><br>Because dogs are our friends', 'time': 1670758490, 'resto': 174888652, 'country': 'US', 'country_name': 'United States'}, {'no': 174888930, 'now': '12/11/22(Sun)06:35:11', 'name': 'Anonymous', 'com': '<a href=""#p174888652"" class=""quotelink"">&gt;&gt;174888652</a><br><span class=""quote"">&gt;be a fatlard</span><br><span class=""quote"">&gt;be an athlete anyways</span><br>Such is life in Shiterica', 'time': 1670758511, 'resto': 174888652, 'country': 'BR', 'country_name': 'Brazil'}]",
131,174886578,,,12/11/22(Sun)05:11:37,Anonymous,This is a Kebab in Australia.,"It is Beef, Lamb or Chicken chunks on a stick. <br>Anyone who says otherwise is a poofta cunt. <br>Post what your /cunt/ calls a Kebab.",lamb rump kebabs,.jpg,900,900,250,250,1670753497535611,1670753497,Aej6CX12qe6KNBZX0r//9A==,259245,0,,this-is-a-kebab-in-australia,13,6,1670758488,AU,0.0,0.0,Australia,8.0,5.0,"[{'no': 174888012, 'now': '12/11/22(Sun)06:06:26', 'name': 'Anonymous', 'com': '<a href=""#p174886578"" class=""quotelink"">&gt;&gt;174886578</a><br>we have kebabs but they are called shawarma and are basically kebabs but have PO TA TOES BOI- sorry and jalapenos', 'time': 1670756786, 'resto': 174886578, 'country': 'KZ', 'country_name': 'Kazakhstan'}, {'no': 174888053, 'now': '12/11/22(Sun)06:07:40', 'name': 'Anonymous', 'com': '<a href=""#p174886578"" class=""quotelink"">&gt;&gt;174886578</a><br>That&#039;s not kebab, that&#039;s espetada (espetinho in BR)', 'time': 1670756860, 'resto': 174886578, 'country': 'PT', 'country_name': 'Portugal'}, {'no': 174888534, 'now': '12/11/22(Sun)06:23:21', 'name': 'Anonymous', 'com': '<a href=""#p174886578"" class=""quotelink"">&gt;&gt;174886578</a><br><a href=""#p174886632"" class=""quotelink"">&gt;&gt;174886632</a><br>that is called çöp şiş or şiş kebap here<br>şiş (shish) meaning skewer in turkish', 'time': 1670757801, 'resto': 174886578, 'country': 'TR', 'country_name': 'Turkey'}, {'no': 174888586, 'now': '12/11/22(Sun)06:25:04', 'name': 'Anonymous', 'com': '<a href=""#p174886632"" class=""quotelink"">&gt;&gt;174886632</a><br>we call this schaschlik', 'time': 1670757904, 'resto': 174886578, 'country': 'DE', 'country_name': 'Germany'}, {'no': 174888917, 'now': '12/11/22(Sun)06:34:48', 'name': 'Anonymous', 'com': 'shish kebab', 'filename': '1044287155_0 160 3072 1898_600x0_80_0_0_f97ffe8a657044959a296b5c7d599342', 'ext': '.jpg', 'w': 600, 'h': 339, 'tn_w': 125, 'tn_h': 70, 'tim': 1670758488066231, 'time': 1670758488, 'md5': 'xkK4rlA2vO0ox4dIR+wUGQ==', 'fsize': 47556, 'resto': 174886578, 'country': 'KG', 'country_name': 'Kyrgyzstan'}]",
132,174888893,,,12/11/22(Sun)06:34:06,Anonymous,Do you have satanic rituals in your cunt?,"https://www.youtube.com/watch?v=nZo<wbr>fciM24d4<br>https://www.youtube.com/watch?v=CbO<wbr>ldRsITpQ<br>https://www.youtube.com/watch?v=b-T<wbr>KQaqml6k<br><span class=""quote"">&gt; blood for the blood god</span><br>https://www.youtube.com/watch?v=PgQ<wbr>1LG4ooWk&amp;t=57s",Mieruku-1,.jpg,2560,1437,250,140,1670758446641679,1670758446,VQmm5iY4JK5awsTMZoqQFw==,216133,0,,do-you-have-satanic-rituals-in-your-cunt,0,0,1670758446,ID,0.0,0.0,Indonesia,,,,
