,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,capcode,semantic_url,custom_spoiler,replies,images,last_replies,last_modified,bumplimit,imagelimit,omitted_posts,omitted_images
126,71363030,,,12/12/22(Mon)00:14:53,Anonymous,,Coping with cancer. Does anyone have tips or stories about this?,F1NN5TER-dressed-as-a-girl-800x450,.jpg,800,450,250,140,1670822093057207,1670822093,YzlE4TosPD8T6vujbvNHCQ==,49870,0,,coping-with-cancer-does-anyone-have-tips-or,0,13,1,"[{'no': 71363308, 'now': '12/12/22(Mon)00:39:25', 'name': 'Anonymous', 'com': '<a href=""#p71363211"" class=""quotelink"">&gt;&gt;71363211</a><br>Do something fun if you&#039;re going to go out. I have health problems too and you know, if you got to die, go out in a blaze.', 'filename': 'the-death-of-sardanapalus-by-eugène-delacroix-1827', 'ext': '.jpg', 'w': 1280, 'h': 1006, 'tn_w': 125, 'tn_h': 98, 'tim': 1670823565487226, 'time': 1670823565, 'md5': '++BQSS6eY0AqM89fKpA1Eg==', 'fsize': 333644, 'resto': 71363030}, {'no': 71363315, 'now': '12/12/22(Mon)00:40:38', 'name': 'Anonymous', 'com': '<a href=""#p71363030"" class=""quotelink"">&gt;&gt;71363030</a><br>There&#039;s this Twitter femboy I saw that survived cancer. I&#039;m wondering if the chemo stripped him of his testosterone or something.', 'time': 1670823638, 'resto': 71363030}, {'no': 71364401, 'now': '12/12/22(Mon)02:26:11', 'name': 'Anonymous', 'com': '<a href=""#p71363030"" class=""quotelink"">&gt;&gt;71363030</a><br><a href=""#p71363133"" class=""quotelink"">&gt;&gt;71363133</a><br><a href=""#p71363211"" class=""quotelink"">&gt;&gt;71363211</a><br>Damn if I were you I&#039;d spend my days always high on something while jerking off, playing videogames and listening to music honestly.', 'time': 1670829971, 'resto': 71363030}, {'no': 71365223, 'now': '12/12/22(Mon)04:28:08', 'name': 'Anonymous', 'com': 'Guanabana soursop leaf tea extract and some of the fruit for good measure. Worked for many and if not you&#039;ll be eating tasty as long as you&#039;re still kicking around.', 'time': 1670837288, 'resto': 71363030}, {'no': 71365534, 'now': '12/12/22(Mon)05:06:04', 'name': 'Anonymous', 'com': 'Do a breaking bad and cook meth', 'time': 1670839564, 'resto': 71363030}]",1670839564,0.0,0.0,8.0,0.0
127,71363305,,,12/12/22(Mon)00:39:16,Anonymous,,me listening to that nigga YE,123089310289,.gif,450,253,250,140,1670823556508353,1670823556,wBoauQwWRpCAFNJKx/o8vA==,572617,0,,me-listening-to-that-nigga-ye,0,8,1,"[{'no': 71364973, 'now': '12/12/22(Mon)03:51:40', 'name': 'Anonymous', 'com': '<a href=""#p71363305"" class=""quotelink"">&gt;&gt;71363305</a><br>new YE dropped <br><br>https://youtu.be/ikxUkVqWc1o', 'time': 1670835100, 'resto': 71363305}, {'no': 71364980, 'now': '12/12/22(Mon)03:52:54', 'name': 'Anonymous', 'com': '<a href=""#p71363305"" class=""quotelink"">&gt;&gt;71363305</a><br>I think his music is fine but it&#039;s not for me. Glad he&#039;s exposing the jews tho. I&#039;ll just keep listening to Kishi Bashi', 'time': 1670835174, 'resto': 71363305}, {'no': 71365105, 'now': '12/12/22(Mon)04:10:07', 'name': 'Anonymous', 'com': 'I always read his name like yee but apparently it&#039;s pronounced yay. Pretty stupid imo. He&#039;s always gonna be kanye to me.', 'time': 1670836207, 'resto': 71363305}, {'no': 71365514, 'now': '12/12/22(Mon)05:03:26', 'name': 'Anonymous', 'com': '<a href=""#p71364795"" class=""quotelink"">&gt;&gt;71364795</a><br>that shit overrated no cap still goated but still', 'time': 1670839406, 'resto': 71363305}, {'no': 71365529, 'now': '12/12/22(Mon)05:05:40', 'name': 'Anonymous', 'com': '<a href=""#p71365105"" class=""quotelink"">&gt;&gt;71365105</a><br>kanye be like<br>YAAAAAAAAAAAAAAY!!! :D', 'filename': 'index', 'ext': '.jpg', 'w': 225, 'h': 225, 'tn_w': 125, 'tn_h': 125, 'tim': 1670839540425747, 'time': 1670839540, 'md5': 'RrPyEZARBBEWSfraGn3Qag==', 'fsize': 8318, 'resto': 71363305}]",1670839540,0.0,0.0,3.0,0.0
128,71362735,,,12/11/22(Sun)23:49:22,Anonymous,,Why the fuck do so many men want to be women now? <br>What the fuck happened to mankind?,faggot,.jpg,910,1700,133,250,1670820562146849,1670820562,c8RmfKoQhp8vI8T70a/keA==,153162,0,,why-the-fuck-do-so-many-men-want-to-be-women-now,0,74,7,"[{'no': 71365336, 'now': '12/12/22(Mon)04:42:00', 'name': 'Anonymous', 'com': 'Because if you live in a western country being male is nightmare mode and it&#039;s only getting worse.<br>In virtually every aspect, you&#039;re better off just claiming to be female. You don&#039;t even have to chop your dick off. You don&#039;t even have to take hormones!', 'time': 1670838120, 'resto': 71362735}, {'no': 71365392, 'now': '12/12/22(Mon)04:49:44', 'name': 'Anonymous', 'com': '<a href=""#p71363416"" class=""quotelink"">&gt;&gt;71363416</a><br>You cannot maintain civilization. Even if you were successful in the attempt, you would turn into what you hate in the process.', 'time': 1670838584, 'resto': 71362735}, {'no': 71365455, 'now': '12/12/22(Mon)04:56:58', 'name': 'Anonymous', 'com': '<a href=""#p71365336"" class=""quotelink"">&gt;&gt;71365336</a><br>trans women aren&#039;t better off than cis men for the following reasons<br>they&#039;re women<br>they&#039;re trans<br>they deal with alot of problems that you don&#039;t have to, the only good reason to go down this path is being true to one&#039;s self, &quot;becoming a woman&quot; will not improve your life as a cis guy, keep this in mind', 'time': 1670839018, 'resto': 71362735}, {'no': 71365477, 'now': '12/12/22(Mon)04:58:52', 'name': 'Anonymous', 'com': '<a href=""#p71365300"" class=""quotelink"">&gt;&gt;71365300</a><br>it sucks that you have to worry about being a hate crime statistic, i wish you the best of luck', 'time': 1670839132, 'resto': 71362735}, {'no': 71365525, 'now': '12/12/22(Mon)05:05:12', 'name': 'Anonymous', 'com': '<a href=""#p71365477"" class=""quotelink"">&gt;&gt;71365477</a><br>Thanks anon. It&#039;s so unlikely I really don&#039;t have to worry about it, but better safe than sorry', 'time': 1670839512, 'resto': 71362735}]",1670839512,0.0,0.0,69.0,7.0
129,71360255,,,12/11/22(Sun)20:16:25,Anonymous,,"<span class=""quote"">&gt;am a twink</span><br><span class=""quote"">&gt;not gay</span><br>why does god hate me",1655712976686,.jpg,410,505,202,250,1670807785527373,1670807785,Mlg/IVbxecdbWk6qKOA/Eg==,67224,0,,am-a-twink,0,15,3,"[{'no': 71364489, 'now': '12/12/22(Mon)02:34:53', 'name': 'Anonymous', 'com': 'I got the hotest women when I was a skinny lady. Enjoy it while it lasts', 'time': 1670830493, 'resto': 71360255}, {'no': 71364520, 'now': '12/12/22(Mon)02:38:43', 'name': 'Anonymous', 'com': '<a href=""#p71360255"" class=""quotelink"">&gt;&gt;71360255</a><br><span class=""quote"">&gt;be me</span><br><span class=""quote"">&gt;twink body type</span><br><span class=""quote"">&gt;chadlite face + head shape</span><br><span class=""quote"">&gt;the two clash horrendously</span><br><br>I was so close to being attractive and I got trolled.', 'time': 1670830723, 'resto': 71360255}, {'no': 71364525, 'now': '12/12/22(Mon)02:39:04', 'name': 'Anonymous', 'com': '<a href=""#p71364489"" class=""quotelink"">&gt;&gt;71364489</a><br>you degraded yourself and became a tranny for some pussy. was it worth it anon?', 'time': 1670830744, 'resto': 71360255}, {'no': 71364541, 'now': '12/12/22(Mon)02:41:20', 'name': 'Anonymous', 'com': '<a href=""#p71364525"" class=""quotelink"">&gt;&gt;71364525</a><br>Typeo. I meant lad', 'time': 1670830880, 'resto': 71360255}, {'no': 71365471, 'now': '12/12/22(Mon)04:58:16', 'name': 'Anonymous', 'com': '<a href=""#p71364520"" class=""quotelink"">&gt;&gt;71364520</a><br>are you farquaad', 'time': 1670839096, 'resto': 71360255}]",1670839096,0.0,0.0,10.0,3.0
130,71365465,,,12/12/22(Mon)04:57:44,Anonymous,,"<span class=""quote"">&gt;All females have the hots for violent criminals!</span><br>Yea, but then why do mass shooters have to be so attractive all the time?",sanaislam205- Love&amp;Producer 6478 saved,.png,564,1002,140,250,1670839064803853,1670839064,b8J4sSfG7TcCMPK/97+SPQ==,519492,0,,all-females-have-the-hots-for-violent-criminals,0,0,0,,1670839064,0.0,0.0,,
131,71364409,,,12/12/22(Mon)02:27:05,Anonymous,Hey /r9k/,"You&#039;re a bunch of evil rats. A pack of anonymous cowards. Silly sullied swine. Vile vindictive venomous vagrant vermin.<br><br>Find another site to sully, you evil cowards.",1670427581020215,.jpg,687,606,250,220,1670830025768376,1670830025,cxZGyGVmNZAWsdzhw0looQ==,31589,0,,hey-r9k,0,3,1,"[{'no': 71364436, 'now': '12/12/22(Mon)02:29:53', 'name': 'Anonymous', 'com': '<a href=""#p71364409"" class=""quotelink"">&gt;&gt;71364409</a><br>He is beyond finished', 'filename': '1AD9D046-9D0C-4E0F-98F7-FBC2057CF9C2', 'ext': '.jpg', 'w': 1170, 'h': 2532, 'tn_w': 57, 'tn_h': 125, 'tim': 1670830193780025, 'time': 1670830193, 'md5': 'AZkp9CCeBSB4kjS6DTsLsQ==', 'fsize': 436558, 'resto': 71364409}, {'no': 71364437, 'now': '12/12/22(Mon)02:29:58', 'name': 'Anonymous', 'com': '<a href=""#p71364409"" class=""quotelink"">&gt;&gt;71364409</a><br><span class=""quote"">&gt;Hey J.P. what are your thoughts on Israel influencing major parts of the world in a bad way?</span><br><span class=""quote"">&gt;You&#039;re an evil rat... nazi&#039;s are... bad! Jews are... good! I cry now</span>', 'time': 1670830198, 'resto': 71364409}, {'no': 71365451, 'now': '12/12/22(Mon)04:56:52', 'name': 'Anonymous', 'com': '<a href=""#p71364409"" class=""quotelink"">&gt;&gt;71364409</a><br>I didn&#039;t need any of this negative shid. Psychiatrists just bully the mentally crippled.', 'time': 1670839012, 'resto': 71364409}]",1670839012,0.0,0.0,,
132,71360426,,,12/11/22(Sun)20:31:50,Anonymous,,Fembots where would you put yourself on this list?,pictorialscale,.jpg,1000,1598,156,250,1670808710827604,1670808710,JxZD/GK3k98btgVtzbtdyg==,311431,0,,fembots-where-would-you-put-yourself-on-this-list,0,80,12,"[{'no': 71364943, 'now': '12/12/22(Mon)03:46:59', 'name': 'Anonymous', 'com': '<a href=""#p71360426"" class=""quotelink"">&gt;&gt;71360426</a><br><span class=""quote"">&gt;all obese women automatically a 3</span><br><span class=""quote"">&gt;majority of women aged 18 to 29 are &gt;165lbs (obese)</span><br><span class=""quote"">&gt;majority of women automatically a 3 or below</span><br><br>Congratulations, you use the same rating scale as the women from the OKCupid graph.', 'time': 1670834819, 'resto': 71360426}, {'no': 71364972, 'now': '12/12/22(Mon)03:51:38', 'name': 'Anonymous', 'com': '<a href=""#p71360464"" class=""quotelink"">&gt;&gt;71360464</a><br>I know this is bait, but assuming second-from-left &#039;2&#039; is a genuine inclusion to give the slightest plausibility, then I&#039;m a &#039;2&#039; because I look just like him, that pasty Eggman-like German-Finnish kind of face, I&#039;m fucking hideous bros', 'time': 1670835098, 'resto': 71360426}, {'no': 71365173, 'now': '12/12/22(Mon)04:20:16', 'name': 'Anonymous', 'com': '<a href=""#p71360426"" class=""quotelink"">&gt;&gt;71360426</a><br>I&#039;m an 8/9 facially. I did part-time work as a model in college.<br><br>My body... <s>I was a plus-size model, so it depends on what your taste there is. Real big thighs and hips with some okay titty.</s>', 'time': 1670836816, 'resto': 71360426}, {'no': 71365373, 'now': '12/12/22(Mon)04:46:42', 'name': 'Anonymous', 'com': '<a href=""#p71360426"" class=""quotelink"">&gt;&gt;71360426</a><br>I guess 6 or 7 according to this list but it doesn&#039;t make sense to me. Some 6s there are more attractive than some 7s to me and some are pretty ugly', 'time': 1670838402, 'resto': 71360426}, {'no': 71365439, 'now': '12/12/22(Mon)04:55:20', 'name': 'Anonymous', 'com': '<a href=""#p71365173"" class=""quotelink"">&gt;&gt;71365173</a><br>thick thighs save lives, dont let anyone tell you otherwise lmao', 'time': 1670838920, 'resto': 71360426}]",1670838920,0.0,0.0,75.0,12.0
133,71362882,,,12/12/22(Mon)00:01:38,Anonymous,:(,"<span class=""quote"">&gt;Be 18 yr old high school white girl</span><br><span class=""quote"">&gt;Traumatized by dads death so start taking online classes</span><br><span class=""quote"">&gt;Have no friends and no bf</span><br><span class=""quote"">&gt;Start going to yoga classes to get some exercise and socialize with people </span><br><span class=""quote"">&gt;The studio I go to is probably a cult</span><br><span class=""quote"">&gt;Only person who can&#039;t do a handstand so instructors start targeting me </span><br><span class=""quote"">&gt;Whatever its good for me to go</span><br><span class=""quote"">&gt;Start enjoying going and talking to people</span><br><span class=""quote"">&gt;Go to a class this morning with a new instructor I don&#039;t know</span><br><span class=""quote"">&gt; Ripped older black guy</span><br><span class=""quote"">&gt; Comes over and starts feeling me up in the middle of the class, says he&#039;s helping me adjust my poses</span><br><span class=""quote"">&gt; Older women in the class are glaring at me </span><br><span class=""quote"">&gt; Incredibly embarrassed and ashamed</span><br><span class=""quote"">&gt; Cry while driving home</span><br><br>Never going outside again",wojak girl crying,.png,824,725,249,219,1670821298463247,1670821298,KNJ4jeqMLg32kd0Cth5psw==,125511,0,,be-18-yr-old-high-school-white-girl,0,14,1,"[{'no': 71364474, 'now': '12/12/22(Mon)02:33:41', 'name': 'Anonymous', 'com': 'That&#039;s how it is, if you see you&#039;re lonely and outsider, they gonna start touching you etc. so you gotta be strong and look aggresive', 'time': 1670830421, 'resto': 71362882}, {'no': 71364544, 'now': '12/12/22(Mon)02:42:03', 'name': 'Anonymous', 'com': '<a href=""#p71362882"" class=""quotelink"">&gt;&gt;71362882</a><br>you know you liked that shit OP don&#039;t deny it<br>get ready for the bbc', 'time': 1670830923, 'resto': 71362882}, {'no': 71365401, 'now': '12/12/22(Mon)04:50:19', 'name': 'Anonymous', 'com': 'around blax never relax?<br>OP you are ray ceest, black lives matter.<br>keke<br>captcha: 880DHH', 'filename': '880DHH', 'ext': '.jpg', 'w': 325, 'h': 124, 'tn_w': 125, 'tn_h': 47, 'tim': 1670838619766588, 'time': 1670838619, 'md5': 'Xb9mPbAQAUz0cMDXYB3J+w==', 'fsize': 14554, 'resto': 71362882}, {'no': 71365418, 'now': '12/12/22(Mon)04:52:55', 'name': 'Anonymous', 'com': '<a href=""#p71362882"" class=""quotelink"">&gt;&gt;71362882</a><br>You relaxed around blacks and were molested as a result. Shame. Many humans make this mistake around rape apes.', 'time': 1670838775, 'resto': 71362882}, {'no': 71365419, 'now': '12/12/22(Mon)04:53:27', 'name': 'Anonymous', 'com': '<a href=""#p71362882"" class=""quotelink"">&gt;&gt;71362882</a><br>u should have called him the n word', 'time': 1670838807, 'resto': 71362882}]",1670838807,0.0,0.0,9.0,0.0
134,71364707,,,12/12/22(Mon)03:06:23,Anonymous,,"I took too much of very strong LSD and to the core of my being believed I was the smartest person that will ever live/god, then did a lot of insane psychotic shit.<br><br>What could this mean about me?",Shiva,.jpg,2052,2679,191,250,1670832383251224,1670832383,ysZEGG9zBFt7orZR4mIh/w==,794943,0,,i-took-too-much-of-very-strong-lsd-and-to-the,0,22,2,"[{'no': 71365010, 'now': '12/12/22(Mon)03:58:05', 'name': 'Anonymous', 'com': '<a href=""#p71364992"" class=""quotelink"">&gt;&gt;71364992</a><br>I guess I can believe that, I know Kyle Odom&#039;s thing started in meditation. I don&#039;t think it applies to me though. Hopefully', 'time': 1670835485, 'resto': 71364707}, {'no': 71365073, 'now': '12/12/22(Mon)04:05:27', 'name': 'Anonymous', 'com': '<a href=""#p71365000"" class=""quotelink"">&gt;&gt;71365000</a><br>It&#039;s what I&#039;m feeling right now: confusion. After that, it seemed I became so confused I forgot my relationships. And I felt detached from everything and everyone. Usually when I would trip, I&#039;d feel nothing but love for everything and everyone. But that time I felt nothing. I felt hatred. I felt unwell.<br>I had felt this before in other trips, but it was the strongest it had been. I didn&#039;t take any of the signs of psychosis seriously as I believed I could &quot;work through it&quot;. And I didn&#039;t have any money to go to the hospital. Still don&#039;t. I don&#039;t even know if a hospital could help me. Probably not.<br>Over many weeks I had been hit with so many delusions, I couldn&#039;t comprehend who I was or my reality. And everything, every action, I felt no joy in doing it. As if I had done it trillions of times. And the novelty of doing it again made me depressed.<br>When someone would ask me what was bothering me, I&#039;d just get more bothered. Because I had been lead to believe that I had information which condemned people. And by telling them what was bothering me, they&#039;d be condemned. But the more I think about it: this was a lie of psychosis also.', 'time': 1670835927, 'resto': 71364707}, {'no': 71365081, 'now': '12/12/22(Mon)04:06:31', 'name': 'Anonymous', 'com': '<a href=""#p71364707"" class=""quotelink"">&gt;&gt;71364707</a><br><span class=""quote"">&gt;What could this mean about me?</span><br>You took too much lsd. God complexes aren&#039;t uncommon on acid.', 'time': 1670835991, 'resto': 71364707}, {'no': 71365122, 'now': '12/12/22(Mon)04:13:00', 'name': 'Anonymous', 'com': '<a href=""#p71364707"" class=""quotelink"">&gt;&gt;71364707</a><br>IT MEANS YOU WERE FUCKED UP ON DRUGS. IT MEANS YOU DID A LOT OF DRUGS AND YOU WEREN&#039;T THINKING CORRECTLY.', 'time': 1670836380, 'resto': 71364707}, {'no': 71365417, 'now': '12/12/22(Mon)04:52:55', 'name': 'Anonymous', 'com': '<a href=""#p71364707"" class=""quotelink"">&gt;&gt;71364707</a><br>It means you&#039;ve started upon the path of apotheosis.', 'time': 1670838775, 'resto': 71364707}]",1670838775,0.0,0.0,17.0,2.0
135,71364048,,,12/12/22(Mon)01:51:49,Anonymous,I let down my dad,"<span class=""quote"">&gt;divorced parents, raised mostly by my dad</span><br><span class=""quote"">&gt;a severe but loving man</span><br><span class=""quote"">&gt;he always wanted the best for me, made me go to football practices and study hard</span><br><span class=""quote"">&gt;I was never good at something but either I was bad, just mediocre</span><br><span class=""quote"">&gt;he got less severe over time, at the end he just wanted me to be happy </span><br><span class=""quote"">&gt;he got really sick in my late teens, but he kept working until the last day</span><br><span class=""quote"">&gt;he started to notice that I didn&#039;t go out of my room, I just spent entire days on the computer</span><br><span class=""quote"">&gt;during my last years of highschool he started to make those statements</span><br><span class=""quote"">&gt;&quot;hey son what happened with your highschool friends? aren&#039;t you seeing them anymore?&quot;</span><br><span class=""quote"">&gt;&quot;son if you ever plan to bring a girl home just make me a quick call first and I will leave you 2 alone&quot;</span><br><span class=""quote"">&gt;make me know if you need money to invite a girl out</span><br><span class=""quote"">&gt;&quot;you&#039;re an intelligent and handsome man, you can achieve anything you want, you only need confidence&quot;</span><br><span class=""quote"">&gt;he eventually died when I was 19</span><br><span class=""quote"">&gt;my uncle who was the last person who talked with him in the hospital told me that his last words were</span><br><span class=""quote"">&gt;&quot;don&#039;t leave him alone please, his life is not made yet&quot;</span><br><span class=""quote"">&gt;tfw my dad just wanted to save me from being a KHV neet and I didn&#039;t help him</span>",1648687245480,.png,794,668,249,210,1670827909730704,1670827909,2jHCBzPmuFaKjRSRF3tW+g==,137613,0,,i-let-down-my-dad,0,4,0,"[{'no': 71364096, 'now': '12/12/22(Mon)01:56:03', 'name': 'Anonymous', 'com': '<a href=""#p71364048"" class=""quotelink"">&gt;&gt;71364048</a><br>i feel sorry for your dad for having a failed son<br>i feel sorry for my parents for them having a failure of a son too. i am independent but i will die without giving them any grandchildren.', 'time': 1670828163, 'resto': 71364048}, {'no': 71364927, 'now': '12/12/22(Mon)03:44:30', 'name': 'Anonymous', 'com': '<a href=""#p71364048"" class=""quotelink"">&gt;&gt;71364048</a><br>You&#039;re not alone anon. That is, not alone when it comes to people who have failed their parents', 'time': 1670834670, 'resto': 71364048}, {'no': 71365395, 'now': '12/12/22(Mon)04:49:56', 'name': 'Anonymous', 'com': '<a href=""#p71364048"" class=""quotelink"">&gt;&gt;71364048</a><br>You can live guilt free if you just become the man that your father wanted you to be. It will be grueling. You can do it.', 'time': 1670838596, 'resto': 71364048}, {'no': 71365410, 'now': '12/12/22(Mon)04:52:21', 'name': 'Anonymous', 'com': '<a href=""#p71364048"" class=""quotelink"">&gt;&gt;71364048</a><br>He pursued women and ended up divorced and wanted you to fall into the same trap. You might want to reconsider adopting his values.', 'time': 1670838741, 'resto': 71364048}]",1670838741,0.0,0.0,,
136,71364055,,,12/12/22(Mon)01:52:24,Anonymous,My life has no value because my butt is flat,"I&#039;m so close to killing myself because the only thing that matters in life is having a thick ass. And I am as flat as a pancake. I&#039;ve tried all the exercises and diets and nothing helps. I even hired a personal trainer who customized a workout to target building a bigger butt and it had the opposite effect. I did their workouts at home and I trained with them in the gym and I&#039;m now flatter than I was before.. and I don&#039;t want to live anymore.<br><br>I am constantly bombarded on the Internet and in real life with comments about how thick another woman&#039;s ass is, and I know that I have no value to a man. Sho could possibly want me? I just want to die.<br><br>Even if I could somehow get plastic surgery to make my butt larger, it&#039;s not going to change the fact that I still have 1 million other things wrong with me",A85C62E3-E29F-4D39-87BC-AA1E06F95AFF,.jpg,256,192,250,187,1670827944438668,1670827944,gGzMvOmmmjtYnivcI1Ac7g==,9897,0,,my-life-has-no-value-because-my-butt-is-flat,0,21,0,"[{'no': 71364594, 'now': '12/12/22(Mon)02:48:13', 'name': 'Anonymous', 'com': 'Listen to this anon <a href=""#p71364490"" class=""quotelink"">&gt;&gt;71364490</a><br>A girl I knew in college had the flattest ass and now she&#039;s got a proper muscle booty. It looks good from what I&#039;ve seen on boomerbook. She also worked hard to get it. It took her at least three or five years.', 'time': 1670831293, 'resto': 71364055}, {'no': 71364677, 'now': '12/12/22(Mon)03:01:57', 'name': 'Anonymous', 'com': '<a href=""#p71364055"" class=""quotelink"">&gt;&gt;71364055</a><br>i watch videos of girls shaking their huge booties as motivation to work out my butt. but i do not have the hips or probable fat distribution for a wide butt so i wonder if my efforts are even worth it', 'time': 1670832117, 'resto': 71364055}, {'no': 71365337, 'now': '12/12/22(Mon)04:42:10', 'name': 'Anonymous', 'com': 'So I&#039;m here suffering the hell of being 5&#039;7 and this is what women complain about', 'time': 1670838130, 'resto': 71364055}, {'no': 71365396, 'now': '12/12/22(Mon)04:49:57', 'name': 'Anonymous', 'com': '<a href=""#p71364182"" class=""quotelink"">&gt;&gt;71364182</a><br>I don&#039;t understand the ass obsession. They aren&#039;t even an object of sexual interest for me.', 'time': 1670838597, 'resto': 71364055}, {'no': 71365407, 'now': '12/12/22(Mon)04:51:36', 'name': 'Anonymous', 'com': '<a href=""#p71364055"" class=""quotelink"">&gt;&gt;71364055</a><br><span class=""quote"">&gt;My life has no value because my butt is flat</span><br>Average Anglo', 'time': 1670838696, 'resto': 71364055}]",1670838696,0.0,0.0,16.0,0.0
137,71365261,,,12/12/22(Mon)04:32:15,Anonymous,Have you seen this? Have you heard about this?,"Have you bros seen this new trend lately where women are going out in nothing but tights and a long shirt? I live in the PNW and I have seen a few women wearing this outfit. The tights are like yoga pants but they&#039;re more see-through so you can see her underwear and tattoos if she has any. <br><br>The long shirt is supposed to cover her underwear and most of her butt. You can see all of it though as she moves. It&#039;s crazy, she&#039;s not really nude but the fabric is mostly transparent.",tights,.jpg,800,533,250,166,1670837535709110,1670837535,4q9paWsx62/ayzGXTNXlrg==,51813,0,,have-you-seen-this-have-you-heard-about-this,0,4,0,"[{'no': 71365274, 'now': '12/12/22(Mon)04:33:45', 'name': 'Anonymous', 'com': 'Never been to Europe have you', 'time': 1670837625, 'resto': 71365261}, {'no': 71365283, 'now': '12/12/22(Mon)04:35:06', 'name': 'Anonymous', 'com': '<a href=""#p71365261"" class=""quotelink"">&gt;&gt;71365261</a><br>youre almost a decade late on that trend, please touch grass im begging and pleading', 'time': 1670837706, 'resto': 71365261}, {'no': 71365288, 'now': '12/12/22(Mon)04:35:36', 'name': 'Anonymous', 'com': '<a href=""#p71365261"" class=""quotelink"">&gt;&gt;71365261</a><br><span class=""quote"">&gt; I live in the PNW</span><br>I call bullshit, its been in the 40s all month<br>unless the ones you saw were hambeasts, but then you couldn&#039;t jerk off to whatever gay larp this is', 'time': 1670837736, 'resto': 71365261}, {'no': 71365380, 'now': '12/12/22(Mon)04:48:02', 'name': 'Anonymous', 'com': '<a href=""#p71365288"" class=""quotelink"">&gt;&gt;71365288</a><br>For real bro, I saw this in the grocery store the other day and I was surprised. I&#039;ve seen plenty of yoga pants of course, but this was different.', 'time': 1670838482, 'resto': 71365261}]",1670838482,0.0,0.0,,
