,no,now,name,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,country,bumplimit,imagelimit,semantic_url,country_name,replies,images,omitted_posts,omitted_images,last_replies,last_modified,sub
130,127086562,12/12/22(Mon)16:13:36,Anonymous,A-Leagues edition,Screenshot 2022-12-13 8.12.36 AM,.png,679,448,250,164,1670879616489220,1670879616,H4zgJlfJTTFdxqtZpWnORA==,561853,0,AU,1,0,afl,Australia,577,58,572.0,57.0,"[{'no': 127109145, 'now': '12/13/22(Tue)07:03:46', 'name': 'Anonymous', 'com': 'thinking a newie', 'time': 1670933026, 'resto': 127086562, 'country': 'AU', 'country_name': 'Australia'}, {'no': 127109151, 'now': '12/13/22(Tue)07:04:02', 'name': 'Anonymous', 'com': '<a href=""#p127109024"" class=""quotelink"">&gt;&gt;127109024</a><br><span class=""quote"">&gt;talk to your GP</span>', 'filename': '1661615204526', 'ext': '.gif', 'w': 638, 'h': 530, 'tn_w': 125, 'tn_h': 103, 'tim': 1670933042827474, 'time': 1670933042, 'md5': 'qHLWqL+CTu0k7JTV1JR/pg==', 'fsize': 2039766, 'resto': 127086562, 'country': 'AU', 'country_name': 'Australia'}, {'no': 127109170, 'now': '12/13/22(Tue)07:05:05', 'name': 'Anonymous', 'com': 'strong urge to use the fleshlight for the first time in about a year but know i&#039;m gonna regret it as soon as i cum', 'time': 1670933105, 'resto': 127086562, 'country': 'AU', 'country_name': 'Australia'}, {'no': 127109182, 'now': '12/13/22(Tue)07:05:31', 'name': 'Anonymous', 'com': '<a href=""#p127109129"" class=""quotelink"">&gt;&gt;127109129</a><br>Being tall doesn&#039;t immediately exclude you from being a weird lonely shut-in cunt, despite what some people on r9k may tell you.', 'time': 1670933131, 'resto': 127086562, 'country': 'AU', 'country_name': 'Australia'}, {'no': 127109205, 'now': '12/13/22(Tue)07:06:47', 'name': 'Anonymous', 'com': 'https://www.youtube.com/watch?v=UzK<wbr>-UmrxefY', 'time': 1670933207, 'resto': 127086562, 'country': 'AU', 'country_name': 'Australia'}]",1670933207,/afl/
131,127107494,12/13/22(Tue)05:49:55,Anonymous,"<span class=""quote"">&gt;tfw only 4 matches to WC&#039;s end</span><br>I&#039;ll miss y&#039;all faggots. Until next time.",f481e380660f4581d34afee0ea5a4ad4,.jpg,960,708,250,184,1670928595475845,1670928595,VnNBC9lUYba3CD4vbrFNiA==,111517,0,PL,0,0,tfw-only-4-matches-to-wcs-end,Poland,2,1,,,"[{'no': 127107557, 'now': '12/13/22(Tue)05:53:12', 'name': 'Anonymous', 'com': 'back to vidyagaming faggots.<br><br>see you at Euro 2024 frens...', 'filename': 'games010', 'ext': '.png', 'w': 512, 'h': 382, 'tn_w': 125, 'tn_h': 93, 'tim': 1670928792299554, 'time': 1670928792, 'md5': '/c3+wGIHvW/LxDzpjAsdtg==', 'fsize': 56358, 'resto': 127107494, 'country': 'HR', 'country_name': 'Croatia'}, {'no': 127107719, 'now': '12/13/22(Tue)06:00:35', 'name': 'Anonymous', 'com': '<a href=""#p127107557"" class=""quotelink"">&gt;&gt;127107557</a><br>which position in the bottom right is least gay?', 'time': 1670929235, 'resto': 127107494, 'country': 'US', 'country_name': 'United States'}]",1670929235,
132,127106965,12/13/22(Tue)05:24:25,Anonymous,,ack053,.png,768,719,250,234,1670927065945260,1670927065,D4oXYKxUbLyTCsWBtpmflQ==,105191,0,FR,0,0,allah-wack,France,3,1,,,"[{'no': 127107313, 'now': '12/13/22(Tue)05:41:16', 'name': 'Anonymous', 'com': '<a href=""#p127106965"" class=""quotelink"">&gt;&gt;127106965</a><br>Ca fait chier pour les rues de Paris.', 'time': 1670928076, 'resto': 127106965, 'country': 'CH', 'country_name': 'Switzerland'}, {'no': 127107367, 'now': '12/13/22(Tue)05:43:39', 'name': 'Anonymous', 'com': '<a href=""#p127107313"" class=""quotelink"">&gt;&gt;127107313</a><br>Les déchets brûlent les déchets. Le cercle parfait.<br>Merci Abdoul..', 'time': 1670928219, 'resto': 127106965, 'country': 'FR', 'country_name': 'France'}, {'no': 127107702, 'now': '12/13/22(Tue)06:00:01', 'name': 'Moroccan BVLL', 'com': '<a href=""#p127106965"" class=""quotelink"">&gt;&gt;127106965</a><br><span class=""quote"">&gt;Flyssa: sharpened</span><br><span class=""quote"">&gt;Lifehammer: tested</span><br><span class=""quote"">&gt;PET bottles: gassed</span><br><span class=""quote"">&gt;Claxon: replaced</span><br><span class=""quote"">&gt;Moroccan flag: ironed</span><br><span class=""quote"">&gt;Fireworks: acquired</span><br>Yep it&#039;s rioting time alright', 'filename': '1670833690632604', 'ext': '.jpg', 'w': 606, 'h': 506, 'tn_w': 125, 'tn_h': 104, 'tim': 1670929201896593, 'time': 1670929201, 'md5': 'cG/OzFhkMpyWe75QgWDUPg==', 'fsize': 18974, 'resto': 127106965, 'country': 'NL', 'country_name': 'Netherlands'}]",1670929201,&gt;ALLAH W-ACK!
133,127101792,12/12/22(Mon)23:36:51,Anonymous,"My ancestors are smiling at me, Britisher. Can you say the same?",1670899897133563,.png,1025,716,250,174,1670906211473065,1670906211,Cnkz4r4NiDR2PWyirlAXGg==,1161416,0,US,0,0,my-ancestors-are-smiling-at-me-britisher-can-you,United States,70,17,65.0,14.0,"[{'no': 127107539, 'now': '12/13/22(Tue)05:52:25', 'name': 'Anonymous', 'com': '<a href=""#p127101940"" class=""quotelink"">&gt;&gt;127101940</a><br>Yes. Look up who took part alongside Napoleon himself at Italy&#039;s Campaign/Campo Formio in French&#039;s command side', 'filename': 'Alexandre_Dumas_(1762-1806)', 'ext': '.jpg', 'w': 1200, 'h': 801, 'tn_w': 125, 'tn_h': 83, 'tim': 1670928745894706, 'time': 1670928745, 'md5': 'FOVNnJnkkkdOrrTxd8MZSA==', 'fsize': 146053, 'resto': 127101792, 'country': 'FR', 'country_name': 'France'}, {'no': 127107547, 'now': '12/13/22(Tue)05:52:41', 'name': 'Anonymous', 'com': '<a href=""#p127101792"" class=""quotelink"">&gt;&gt;127101792</a><br>GIroud et mon Droit <br>comonfolks kneeling to their suzerain nothing special here', 'filename': 'EoQ3OrvXUAENUzq', 'ext': '.jpg', 'w': 1006, 'h': 1593, 'tn_w': 78, 'tn_h': 125, 'tim': 1670928761211308, 'time': 1670928761, 'md5': 'pgBFoI/QHWV/SggDZaP2ZA==', 'fsize': 198379, 'resto': 127101792, 'country': 'FR', 'country_name': 'France'}, {'no': 127107571, 'now': '12/13/22(Tue)05:53:52', 'name': 'Anonymous', 'com': '<a href=""#p127104870"" class=""quotelink"">&gt;&gt;127104870</a><br>Yes, I remember. I was there, I saw it.', 'time': 1670928832, 'resto': 127101792, 'country': 'FR', 'country_name': 'France'}, {'no': 127107597, 'now': '12/13/22(Tue)05:55:28', 'name': 'Anonymous', 'com': '<a href=""#p127107539"" class=""quotelink"">&gt;&gt;127107539</a><br><a href=""#p127107547"" class=""quotelink"">&gt;&gt;127107547</a><br>What if they weren&#039;t kneeling but conceding to the french gods?', 'filename': '1670527186233025', 'ext': '.png', 'w': 1665, 'h': 1281, 'tn_w': 125, 'tn_h': 96, 'tim': 1670928928092113, 'time': 1670928928, 'md5': 'QVaTkhW9++T9t7hV5hOO0Q==', 'fsize': 367110, 'resto': 127101792, 'country': 'FR', 'country_name': 'France'}, {'no': 127107678, 'now': '12/13/22(Tue)05:58:46', 'name': 'Anonymous', 'com': '<a href=""#p127107539"" class=""quotelink"">&gt;&gt;127107539</a><br>sold to slavers by his own father with his other siblings iirc', 'time': 1670929126, 'resto': 127101792, 'country': 'FR', 'country_name': 'France'}]",1670929126,
134,127105858,12/13/22(Tue)04:16:21,Anonymous,"<span class=""quote"">&gt;2010</span><br><span class=""quote"">&gt;Moroccan guy I know keeps gushing about some &quot;Ronaldo&quot;</span><br><span class=""quote"">&gt;12 years forward</span><br><span class=""quote"">&gt;this Ronaldo still plays and looks like a kid</span><br>How is that possible?",thinka,.jpg,613,532,250,216,1670922981283369,1670922981,xlP8iniQzelfX3HVY3IKvQ==,63451,0,FI,0,0,2010,Finland,5,1,,,"[{'no': 127105928, 'now': '12/13/22(Tue)04:20:35', 'name': 'Anonymous', 'com': 'Same, I remember back in like 2009 I asked my soccer friend who was the best player and he said Messi. Looked him up the other day and hes still playing', 'time': 1670923235, 'resto': 127105858, 'country': 'US', 'country_name': 'United States'}, {'no': 127105943, 'now': '12/13/22(Tue)04:21:34', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;1997</span><br><span class=""quote"">&gt;all the kids in the street want to be Ronaldo</span><br><span class=""quote"">&gt;2022</span><br><span class=""quote"">&gt;Ronaldo still playing</span><br><br>WTF', 'time': 1670923294, 'resto': 127105858, 'country': 'LU', 'country_name': 'Luxembourg'}, {'no': 127106397, 'now': '12/13/22(Tue)04:50:45', 'name': 'Anonymous', 'com': '<a href=""#p127105943"" class=""quotelink"">&gt;&gt;127105943</a><br>Funny cause you literally can not say the same about Messi.', 'time': 1670925045, 'resto': 127105858, 'country': 'AU', 'country_name': 'Australia'}, {'no': 127106533, 'now': '12/13/22(Tue)04:59:05', 'name': 'Anonymous', 'com': '<a href=""#p127105943"" class=""quotelink"">&gt;&gt;127105943</a><br>kek&#039;d<br>Nice one.', 'time': 1670925545, 'resto': 127105858, 'country': 'DE', 'country_name': 'Germany'}, {'no': 127107662, 'now': '12/13/22(Tue)05:58:13', 'name': 'Anonymous', 'com': 'He actually looks like this now dont believe the TV special effects', 'filename': 'da92943a0c18b919', 'ext': '.jpg', 'w': 391, 'h': 538, 'tn_w': 90, 'tn_h': 125, 'tim': 1670929093270231, 'time': 1670929093, 'md5': 'g6p/LiwiTtpMtBHtPmzqqw==', 'fsize': 21706, 'resto': 127105858, 'country': 'AT', 'country_name': 'Austria'}]",1670929093,
135,127105088,12/13/22(Tue)03:21:18,Anonymous,"<span class=""quote"">&gt;English post-Brexit economics</span><br><br>https://www.independent.ie/sport/so<wbr>ccer/world-cup/im-not-sure-what-to-<wbr>do-english-company-face-major-loss-<wbr>after-buying-18000-world-cup-winner<wbr>s-t-shirts-42214276.html",Screenshot 2022-12-13 at 09-20-14 ‘I’m not sure what to do’ – English company face ‘major loss’ after buying 18 000 ‘World Cup winners’ t-shirts,.png,598,531,250,221,1670919678471832,1670919678,I3qemEPjCaLZKW4Vpy+72Q==,168943,0,DE,0,0,english-postbrexit-economics,Germany,16,0,11.0,0.0,"[{'no': 127105946, 'now': '12/13/22(Tue)04:21:36', 'name': 'Anonymous', 'com': '<a href=""#p127105914"" class=""quotelink"">&gt;&gt;127105914</a><br>This post gave me cancer.', 'time': 1670923296, 'resto': 127105088, 'country': 'BG', 'country_name': 'Bulgaria'}, {'no': 127107185, 'now': '12/13/22(Tue)05:34:56', 'name': 'Anonymous', 'com': '<a href=""#p127105088"" class=""quotelink"">&gt;&gt;127105088</a><br>Their shirt was so bad this year, how difficult is to make a white shirt with some red linings', 'time': 1670927696, 'resto': 127105088, 'country': 'IT', 'country_name': 'Italy'}, {'no': 127107311, 'now': '12/13/22(Tue)05:41:12', 'name': 'Anonymous', 'com': '<a href=""#p127105088"" class=""quotelink"">&gt;&gt;127105088</a><br>Our country is a joke and has gone out of its way to abandon any sense of reason or understanding of how things like economics or finance works. <br><br>I&#039;m glad we are finally reaping what we sowed. Let it get as bad as possible', 'time': 1670928072, 'resto': 127105088, 'country': 'XE', 'country_name': 'England'}, {'no': 127107522, 'now': '12/13/22(Tue)05:51:11', 'name': 'Anonymous', 'com': '<a href=""#p127105878"" class=""quotelink"">&gt;&gt;127105878</a><br>Just put a N and a T on the sides of the golden ball.', 'time': 1670928671, 'resto': 127105088, 'country': 'MX', 'country_name': 'Mexico'}, {'no': 127107645, 'now': '12/13/22(Tue)05:57:48', 'name': 'Anonymous', 'com': '<a href=""#p127105088"" class=""quotelink"">&gt;&gt;127105088</a><br>I know let’s all kneel, that will make things better for them!', 'time': 1670929068, 'resto': 127105088, 'country': 'US', 'country_name': 'United States'}]",1670929068,
136,127106222,12/13/22(Tue)04:40:56,Anonymous,"<span class=""quote"">&gt;invent football</span><br><span class=""quote"">&gt;dont even know how to score penalty for many years</span><br><br>anglo moment",FjpcLSBWYAUNm_3,.jpg,2133,2845,187,250,1670924456162039,1670924456,Nzm5VzMozqtCAwFe0+yNQw==,689074,0,TR,0,0,invent-football,Turkey,11,1,6.0,0.0,"[{'no': 127107281, 'now': '12/13/22(Tue)05:39:28', 'name': 'Anonymous', 'com': '<a href=""#p127106937"" class=""quotelink"">&gt;&gt;127106937</a><br>it&#039;s ok to be gay', 'time': 1670927968, 'resto': 127106222, 'country': 'LT', 'country_name': 'Lithuania'}, {'no': 127107410, 'now': '12/13/22(Tue)05:45:38', 'name': 'Anonymous', 'com': '<a href=""#p127106293"" class=""quotelink"">&gt;&gt;127106293</a><br>of course they do', 'filename': 'oil-wrestling-jim-mavro-1000x600-1', 'ext': '.jpg', 'w': 1000, 'h': 600, 'tn_w': 125, 'tn_h': 75, 'tim': 1670928338439170, 'time': 1670928338, 'md5': 'NjDafSDynZhjBmT3UiqYgQ==', 'fsize': 103324, 'resto': 127106222, 'country': 'HR', 'country_name': 'Croatia'}, {'no': 127107527, 'now': '12/13/22(Tue)05:51:27', 'name': 'Anonymous', 'com': '<a href=""#p127106937"" class=""quotelink"">&gt;&gt;127106937</a><br><span class=""quote"">&gt;9/10 as a male</span><br>He has a feminine face.', 'time': 1670928687, 'resto': 127106222, 'country': 'XE', 'country_name': 'England'}, {'no': 127107579, 'now': '12/13/22(Tue)05:54:21', 'name': 'Anonymous', 'com': '<a href=""#p127106222"" class=""quotelink"">&gt;&gt;127106222</a><br>Imagine what the French team would do to him after the France-England match.', 'time': 1670928861, 'resto': 127106222, 'country': 'IN', 'country_name': 'India'}, {'no': 127107611, 'now': '12/13/22(Tue)05:55:58', 'name': 'Anonymous', 'com': '<a href=""#p127106222"" class=""quotelink"">&gt;&gt;127106222</a><br>Who is this? Where does he live? I need to have a word with him.', 'time': 1670928958, 'resto': 127106222, 'country': 'XE', 'country_name': 'England'}]",1670928958,
137,127105679,12/13/22(Tue)04:03:43,Anonymous,"<span class=""quote"">&gt;10 more hours</span>",sweaty_queen-732x549-thumbnail,.jpg,732,549,250,187,1670922223807606,1670922223,6su8lSS8B1Ljb/9hf0zl8w==,112286,0,HR,0,0,10-more-hours,Croatia,4,1,,,"[{'no': 127105702, 'now': '12/13/22(Tue)04:06:06', 'name': 'Anonymous', 'com': '<a href=""#p127105679"" class=""quotelink"">&gt;&gt;127105679</a><br><span class=""quote"">&gt;sweaty_queen-732x549-thumbnail.jpg<wbr></span>', 'time': 1670922366, 'resto': 127105679, 'country': 'NZ', 'country_name': 'New Zealand'}, {'no': 127106426, 'now': '12/13/22(Tue)04:52:21', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;9</span>', 'time': 1670925141, 'resto': 127105679, 'country': 'HR', 'country_name': 'Croatia'}, {'no': 127106454, 'now': '12/13/22(Tue)04:54:07', 'name': 'Anonymous', 'com': 'kino incoming', 'filename': 'marilyn_meloo', 'ext': '.webm', 'w': 720, 'h': 1080, 'tn_w': 83, 'tn_h': 125, 'tim': 1670925247555949, 'time': 1670925247, 'md5': '045wNQIAD8JEQK585ciXrQ==', 'fsize': 2758180, 'resto': 127105679, 'country': 'HR', 'country_name': 'Croatia'}, {'no': 127107537, 'now': '12/13/22(Tue)05:52:14', 'name': 'Anonymous', 'com': '10 more hours until her WHITE bf, cools her off, and makes sure she&#039;s ready', 'time': 1670928734, 'resto': 127105679, 'country': 'US', 'country_name': 'United States'}]",1670928734,
138,127107462,12/13/22(Tue)05:48:26,Anonymous,"<span class=""quote"">&gt;scores in both UCL and WC finals and wins</span><br><span class=""quote"">&gt;wins UCL as a manager 3 times in a row</span><br>Messi vs Ronaldo debate is irrelevant when Zidane exists<br>There will never be such a high IQ Gigachad in football who has won every relevant competition both as a player and as a manager.<br>He also created the most infamous moment in football history in 2006 WC which makes him even more based.",_wal3gEIWHREBjIvlC1x9rloelzmGOGsvqGt_KbK5tc_jpg,.jpg,1200,675,250,140,1670928506966374,1670928506,/AG8mQn5gfs5w2Z2gp76Hg==,409594,0,LV,0,0,scores-in-both-ucl-and-wc-finals-and-wins,Latvia,1,0,,,"[{'no': 127107528, 'now': '12/13/22(Tue)05:51:37', 'name': 'Anonymous', 'com': '<a href=""#p127107462"" class=""quotelink"">&gt;&gt;127107462</a><br><span class=""quote"">&gt;literally rigged WC</span><br><span class=""quote"">&gt;1 UCL</span><br><span class=""quote"">&gt;1 league title</span><br>modric surpassed this fraud lol', 'time': 1670928697, 'resto': 127107462, 'country': 'AU', 'country_name': 'Australia'}]",1670928697,
139,127106069,12/13/22(Tue)04:30:44,Anonymous,What do both Steve Nash and Luka Modric have in common?,nash modric,.png,740,382,250,129,1670923844880578,1670923844,NLFVZhFfiUES8zji7mH7xg==,45434,0,PH,0,0,what-do-both-steve-nash-and-luka-modric-have-in,Philippines,3,0,,,"[{'no': 127106144, 'now': '12/13/22(Tue)04:35:30', 'name': 'Anonymous', 'com': 'Nash is a Tottenham fan and there was discussion of Modric leaving around that time', 'time': 1670924130, 'resto': 127106069, 'country': 'IL', 'country_name': 'Israel'}, {'no': 127106598, 'now': '12/13/22(Tue)05:02:54', 'name': 'Anonymous', 'com': '<a href=""#p127106069"" class=""quotelink"">&gt;&gt;127106069</a><br>Both are fraudulent recipients of the prestigious MVP award (Ballon D’or in Modric case)', 'time': 1670925774, 'resto': 127106069, 'country': 'SE', 'country_name': 'Sweden'}, {'no': 127107518, 'now': '12/13/22(Tue)05:50:48', 'name': 'Anonymous', 'com': '<a href=""#p127106598"" class=""quotelink"">&gt;&gt;127106598</a><br>bingo', 'time': 1670928648, 'resto': 127106069, 'country': 'PH', 'country_name': 'Philippines'}]",1670928648,
140,127106480,12/13/22(Tue)04:55:50,Anonymous,"<span class=""quote"">&gt;Mbappé isn&#039;t the GOA-</span>",1670925059407583,.jpg,1080,1080,250,250,1670925350397657,1670925350,+1SA3SZRpdC+YayGytxrAQ==,142759,0,US,0,0,mbapp-isnt-the-goa,United States,22,5,17.0,4.0,"[{'no': 127107393, 'now': '12/13/22(Tue)05:44:41', 'name': 'Anonymous', 'com': '<a href=""#p127107335"" class=""quotelink"">&gt;&gt;127107335</a><br>so you have such a low opinion of yourself?', 'time': 1670928281, 'resto': 127106480, 'country': 'FR', 'country_name': 'France'}, {'no': 127107426, 'now': '12/13/22(Tue)05:46:28', 'name': 'Anonymous', 'com': '<a href=""#p127106480"" class=""quotelink"">&gt;&gt;127106480</a><br><span class=""quote"">&gt;harry (p)ain</span>', 'filename': '1647020366251', 'ext': '.gif', 'w': 400, 'h': 225, 'tn_w': 125, 'tn_h': 70, 'tim': 1670928388839440, 'time': 1670928388, 'md5': 'Kl2KTyry8eZgrehcmmo4zA==', 'fsize': 2980846, 'resto': 127106480, 'country': 'FR', 'country_name': 'France'}, {'no': 127107440, 'now': '12/13/22(Tue)05:47:18', 'name': 'Anonymous', 'com': '<a href=""#p127106534"" class=""quotelink"">&gt;&gt;127106534</a><br>He said straight up he&#039;s better than messi', 'time': 1670928438, 'resto': 127106480, 'country': 'AU', 'country_name': 'Australia'}, {'no': 127107446, 'now': '12/13/22(Tue)05:47:35', 'name': 'Anonymous', 'com': '<a href=""#p127107079"" class=""quotelink"">&gt;&gt;127107079</a><br>you cant even pass 1/4', 'time': 1670928455, 'resto': 127106480, 'country': 'FR', 'country_name': 'France'}, {'no': 127107505, 'now': '12/13/22(Tue)05:50:13', 'name': 'Anonymous', 'com': '<a href=""#p127107440"" class=""quotelink"">&gt;&gt;127107440</a><br>Messi is 35 tho. Is Mbabby even still playing at that age?', 'time': 1670928613, 'resto': 127106480, 'country': 'FI', 'country_name': 'Finland'}]",1670928613,
141,127107167,12/13/22(Tue)05:34:23,Anonymous,Today every brazilian is Croatian,Croatia,.jpg,1280,720,250,140,1670927663382075,1670927663,ETKUGg1jJa3Qk+LNNKkEaw==,112471,0,BR,0,0,today-every-brazilian-is-croatian,Brazil,6,1,1.0,1.0,"[{'no': 127107352, 'now': '12/13/22(Tue)05:43:05', 'name': 'Anonymous', 'com': '<a href=""#p127107167"" class=""quotelink"">&gt;&gt;127107167</a><br>You absolute baboon, Br is cursed by the warlock cat, everything that you touch will perish', 'time': 1670928185, 'resto': 127107167, 'country': 'CL', 'country_name': 'Chile'}, {'no': 127107399, 'now': '12/13/22(Tue)05:44:55', 'name': 'Anonymous', 'com': '<a href=""#p127107167"" class=""quotelink"">&gt;&gt;127107167</a><br>Why would you want to be an even bigger subhuman?', 'time': 1670928295, 'resto': 127107167, 'country': 'SI', 'country_name': 'Slovenia'}, {'no': 127107418, 'now': '12/13/22(Tue)05:46:04', 'name': 'Anonymous', 'com': 'kroz Imotski...', 'time': 1670928364, 'resto': 127107167, 'country': 'HR', 'country_name': 'Croatia'}, {'no': 127107477, 'now': '12/13/22(Tue)05:49:06', 'name': 'Anonymous', 'com': '<a href=""#p127107167"" class=""quotelink"">&gt;&gt;127107167</a><br>Stockholm syndrome', 'time': 1670928546, 'resto': 127107167, 'country': 'AR', 'country_name': 'Argentina'}, {'no': 127107495, 'now': '12/13/22(Tue)05:49:56', 'name': 'Anonymous', 'com': '<a href=""#p127107167"" class=""quotelink"">&gt;&gt;127107167</a><br>anulo mufa', 'time': 1670928596, 'resto': 127107167, 'country': 'HR', 'country_name': 'Croatia'}]",1670928596,
